2023-01-12 14:19:13.776[1673529553776] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker ADAUSDT
2023-01-12 14:19:13.777[1673529553777] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=ADAUSDT&interval=1d&limit=1000&startTime=1673481600000
2023-01-12 14:19:14.760[1673529554760] | INFO  | main       | downloads.BinanceDownloader          - data for ADAUSDT downloaded successfully, downloaded 1 bars
2023-01-12 14:19:14.760[1673529554760] | INFO  | main       | downloads.BinanceDownloader          - used weight: 8 used weight 1m: 8
2023-01-12 14:19:14.760[1673529554760] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker ADAUSDT size: 1
2023-01-12 14:19:14.760[1673529554760] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker XRPUSDT
2023-01-12 14:19:14.760[1673529554760] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=XRPUSDT&interval=1d&limit=1000&startTime=1673481600000
2023-01-12 14:19:15.019[1673529555019] | INFO  | main       | downloads.BinanceDownloader          - data for XRPUSDT downloaded successfully, downloaded 1 bars
2023-01-12 14:19:15.019[1673529555019] | INFO  | main       | downloads.BinanceDownloader          - used weight: 9 used weight 1m: 9
2023-01-12 14:19:15.019[1673529555019] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker XRPUSDT size: 1
2023-01-12 14:19:15.019[1673529555019] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker EOSUSDT
2023-01-12 14:19:15.019[1673529555019] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=EOSUSDT&interval=1d&limit=1000&startTime=1673481600000
2023-01-12 14:19:15.288[1673529555288] | INFO  | main       | downloads.BinanceDownloader          - data for EOSUSDT downloaded successfully, downloaded 1 bars
2023-01-12 14:19:15.288[1673529555288] | INFO  | main       | downloads.BinanceDownloader          - used weight: 10 used weight 1m: 10
2023-01-12 14:19:15.288[1673529555288] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker EOSUSDT size: 1
2023-01-12 14:19:15.288[1673529555288] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker TUSDUSDT
2023-01-12 14:19:15.288[1673529555288] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=TUSDUSDT&interval=1d&limit=1000&startTime=1664236800000
2023-01-12 14:19:15.555[1673529555555] | INFO  | main       | downloads.BinanceDownloader          - data for TUSDUSDT downloaded successfully, downloaded 0 bars
2023-01-12 14:19:15.555[1673529555555] | INFO  | main       | downloads.BinanceDownloader          - used weight: 11 used weight 1m: 11
2023-01-12 14:19:15.555[1673529555555] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker IOTAUSDT
2023-01-12 14:19:15.555[1673529555555] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=IOTAUSDT&interval=1d&limit=1000&startTime=1673481600000
2023-01-12 14:19:15.819[1673529555819] | INFO  | main       | downloads.BinanceDownloader          - data for IOTAUSDT downloaded successfully, downloaded 1 bars
2023-01-12 14:19:15.819[1673529555819] | INFO  | main       | downloads.BinanceDownloader          - used weight: 12 used weight 1m: 12
2023-01-12 14:19:15.819[1673529555819] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker IOTAUSDT size: 1
2023-01-12 14:19:15.819[1673529555819] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker XLMUSDT
2023-01-12 14:19:15.819[1673529555819] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=XLMUSDT&interval=1d&limit=1000&startTime=1673481600000
2023-01-12 14:19:16.083[1673529556083] | INFO  | main       | downloads.BinanceDownloader          - data for XLMUSDT downloaded successfully, downloaded 1 bars
2023-01-12 14:19:16.083[1673529556083] | INFO  | main       | downloads.BinanceDownloader          - used weight: 13 used weight 1m: 13
2023-01-12 14:19:16.083[1673529556083] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker XLMUSDT size: 1
2023-01-12 14:19:16.083[1673529556083] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker ONTUSDT
2023-01-12 14:19:16.083[1673529556083] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=ONTUSDT&interval=1d&limit=1000&startTime=1673481600000
2023-01-12 14:19:16.356[1673529556356] | INFO  | main       | downloads.BinanceDownloader          - data for ONTUSDT downloaded successfully, downloaded 1 bars
2023-01-12 14:19:16.356[1673529556356] | INFO  | main       | downloads.BinanceDownloader          - used weight: 14 used weight 1m: 14
2023-01-12 14:19:16.357[1673529556357] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker ONTUSDT size: 1
2023-01-12 14:19:16.357[1673529556357] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker TRXUSDT
2023-01-12 14:19:16.357[1673529556357] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=TRXUSDT&interval=1d&limit=1000&startTime=1673481600000
2023-01-12 14:19:16.617[1673529556617] | INFO  | main       | downloads.BinanceDownloader          - data for TRXUSDT downloaded successfully, downloaded 1 bars
2023-01-12 14:19:16.618[1673529556618] | INFO  | main       | downloads.BinanceDownloader          - used weight: 15 used weight 1m: 15
2023-01-12 14:19:16.618[1673529556618] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker TRXUSDT size: 1
2023-01-12 14:19:16.618[1673529556618] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker ETCUSDT
2023-01-12 14:19:16.618[1673529556618] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=ETCUSDT&interval=1d&limit=1000&startTime=1673481600000
2023-01-12 14:19:16.887[1673529556887] | INFO  | main       | downloads.BinanceDownloader          - data for ETCUSDT downloaded successfully, downloaded 1 bars
2023-01-12 14:19:16.887[1673529556887] | INFO  | main       | downloads.BinanceDownloader          - used weight: 16 used weight 1m: 16
2023-01-12 14:19:16.888[1673529556888] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker ETCUSDT size: 1
2023-01-12 14:19:16.888[1673529556888] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker ICXUSDT
2023-01-12 14:19:16.889[1673529556889] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=ICXUSDT&interval=1d&limit=1000&startTime=1673481600000
2023-01-12 14:19:17.148[1673529557148] | INFO  | main       | downloads.BinanceDownloader          - data for ICXUSDT downloaded successfully, downloaded 1 bars
2023-01-12 14:19:17.149[1673529557149] | INFO  | main       | downloads.BinanceDownloader          - used weight: 17 used weight 1m: 17
2023-01-12 14:19:17.149[1673529557149] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker ICXUSDT size: 1
2023-01-12 14:19:17.150[1673529557150] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker VENUSDT
2023-01-12 14:19:17.153[1673529557153] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=VENUSDT&interval=1d&limit=1000&startTime=1539993600000
2023-01-12 14:19:17.420[1673529557420] | INFO  | main       | downloads.BinanceDownloader          - data for VENUSDT downloaded successfully, downloaded 0 bars
2023-01-12 14:19:17.421[1673529557421] | INFO  | main       | downloads.BinanceDownloader          - used weight: 18 used weight 1m: 18
2023-01-12 14:19:17.421[1673529557421] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker NULSUSDT
2023-01-12 14:19:17.421[1673529557421] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=NULSUSDT&interval=1d&limit=1000&startTime=1673481600000
2023-01-12 14:19:17.685[1673529557685] | INFO  | main       | downloads.BinanceDownloader          - data for NULSUSDT downloaded successfully, downloaded 1 bars
2023-01-12 14:19:17.686[1673529557686] | INFO  | main       | downloads.BinanceDownloader          - used weight: 19 used weight 1m: 19
2023-01-12 14:19:17.686[1673529557686] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker NULSUSDT size: 1
2023-01-12 14:19:17.686[1673529557686] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker VETUSDT
2023-01-12 14:19:17.686[1673529557686] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=VETUSDT&interval=1d&limit=1000&startTime=1673481600000
2023-01-12 14:19:17.960[1673529557960] | INFO  | main       | downloads.BinanceDownloader          - data for VETUSDT downloaded successfully, downloaded 1 bars
2023-01-12 14:19:17.960[1673529557960] | INFO  | main       | downloads.BinanceDownloader          - used weight: 20 used weight 1m: 20
2023-01-12 14:19:17.960[1673529557960] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker VETUSDT size: 1
2023-01-12 14:19:17.961[1673529557961] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker PAXUSDT
2023-01-12 14:19:17.961[1673529557961] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=PAXUSDT&interval=1d&limit=1000&startTime=1630972800000
2023-01-12 14:19:18.235[1673529558235] | INFO  | main       | downloads.BinanceDownloader          - data for PAXUSDT downloaded successfully, downloaded 0 bars
2023-01-12 14:19:18.236[1673529558236] | INFO  | main       | downloads.BinanceDownloader          - used weight: 21 used weight 1m: 21
2023-01-12 14:19:18.236[1673529558236] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker BCHABCUSDT
2023-01-12 14:19:18.236[1673529558236] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=BCHABCUSDT&interval=1d&limit=1000&startTime=1574985600000
2023-01-12 14:19:18.504[1673529558504] | INFO  | main       | downloads.BinanceDownloader          - data for BCHABCUSDT downloaded successfully, downloaded 0 bars
2023-01-12 14:19:18.504[1673529558504] | INFO  | main       | downloads.BinanceDownloader          - used weight: 22 used weight 1m: 22
2023-01-12 14:19:18.504[1673529558504] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker BCHSVUSDT
2023-01-12 14:19:18.504[1673529558504] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=BCHSVUSDT&interval=1d&limit=1000&startTime=1555977600000
2023-01-12 14:19:18.774[1673529558774] | INFO  | main       | downloads.BinanceDownloader          - data for BCHSVUSDT downloaded successfully, downloaded 0 bars
2023-01-12 14:19:18.774[1673529558774] | INFO  | main       | downloads.BinanceDownloader          - used weight: 23 used weight 1m: 23
2023-01-12 14:19:18.774[1673529558774] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker USDCUSDT
2023-01-12 14:19:18.774[1673529558774] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=USDCUSDT&interval=1d&limit=1000&startTime=1664236800000
2023-01-12 14:19:19.040[1673529559040] | INFO  | main       | downloads.BinanceDownloader          - data for USDCUSDT downloaded successfully, downloaded 0 bars
2023-01-12 14:19:19.041[1673529559041] | INFO  | main       | downloads.BinanceDownloader          - used weight: 24 used weight 1m: 24
2023-01-12 14:19:19.041[1673529559041] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker LINKUSDT
2023-01-12 14:19:19.041[1673529559041] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=LINKUSDT&interval=1d&limit=1000&startTime=1673481600000
2023-01-12 14:19:19.307[1673529559307] | INFO  | main       | downloads.BinanceDownloader          - data for LINKUSDT downloaded successfully, downloaded 1 bars
2023-01-12 14:19:19.308[1673529559308] | INFO  | main       | downloads.BinanceDownloader          - used weight: 25 used weight 1m: 25
2023-01-12 14:19:19.308[1673529559308] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker LINKUSDT size: 1
2023-01-12 14:19:19.308[1673529559308] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker WAVESUSDT
2023-01-12 14:19:19.308[1673529559308] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=WAVESUSDT&interval=1d&limit=1000&startTime=1673481600000
2023-01-12 14:19:19.565[1673529559565] | INFO  | main       | downloads.BinanceDownloader          - data for WAVESUSDT downloaded successfully, downloaded 1 bars
2023-01-12 14:19:19.565[1673529559565] | INFO  | main       | downloads.BinanceDownloader          - used weight: 26 used weight 1m: 26
